id,time_seconds,timestamp,time_slug,kind,source_frame,analysis_frame,analysis_bbox_xyxy,state_changed_area_ratio,state_mean_absdiff,motion_changed_area_ratio,motion_mean_absdiff,full_image,detail_crop,detail_bbox_xyxy,source_chunk,source_full_image,source_detail_crop,global_event_id,chapter_id,chapter_event_id,chapter_full_image,chapter_detail_crop
E00250,3116.2,00:51:56.200,00h51m56s200ms,abrupt_change,77905,2086,"33,12,320,137",0.085022,5.851,0.089754,5.6168,event_frames_full/E00250_00h51m56s200ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00250_00h51m56s200ms_abrupt_change.jpg,,GE01346,CH17,CH17-E0035,event_frames/CH17-E0035_00h51m56s200ms_abrupt_change.jpg,
E00251,3116.8,00:51:56.800,00h51m56s800ms,abrupt_change,77920,2089,"29,12,320,134",0.156384,8.9592,0.165826,9.6797,event_frames_full/E00251_00h51m56s800ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00251_00h51m56s800ms_abrupt_change.jpg,,GE01347,CH17,CH17-E0036,event_frames/CH17-E0036_00h51m56s800ms_abrupt_change.jpg,
E00252,3117.4,00:51:57.400,00h51m57s400ms,stable_change,77935,2092,"28,12,320,130",0.185848,10.9151,0.0,0.0104,event_frames_full/E00252_00h51m57s400ms_stable_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00252_00h51m57s400ms_stable_change.jpg,,GE01348,CH17,CH17-E0037,event_frames/CH17-E0037_00h51m57s400ms_stable_change.jpg,
E00253,3120.6,00:52:00.600,00h52m00s600ms,abrupt_change,78015,2108,"33,47,320,127",0.073393,5.6535,0.071719,5.594,event_frames_full/E00253_00h52m00s600ms_abrupt_change.jpg,event_crops/E00253_00h52m00s600ms_abrupt_change_DETAIL.jpg,"148,252,1920,793",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00253_00h52m00s600ms_abrupt_change.jpg,event_chunks_5fps/chunk_04/event_crops/E00253_00h52m00s600ms_abrupt_change_DETAIL.jpg,GE01349,CH17,CH17-E0038,event_frames/CH17-E0038_00h52m00s600ms_abrupt_change.jpg,detail_crops/CH17-E0038_00h52m00s600ms_DETAIL.jpg
E00254,3122.0,00:52:02.000,00h52m02s000ms,abrupt_change,78050,2115,"27,12,320,123",0.116339,6.3501,0.115737,6.3298,event_frames_full/E00254_00h52m02s000ms_abrupt_change.jpg,event_crops/E00254_00h52m02s000ms_abrupt_change_DETAIL.jpg,"112,42,1920,769",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00254_00h52m02s000ms_abrupt_change.jpg,event_chunks_5fps/chunk_04/event_crops/E00254_00h52m02s000ms_abrupt_change_DETAIL.jpg,GE01350,CH17,CH17-E0039,event_frames/CH17-E0039_00h52m02s000ms_abrupt_change.jpg,detail_crops/CH17-E0039_00h52m02s000ms_DETAIL.jpg
E00255,3122.6,00:52:02.600,00h52m02s600ms,stable_change,78065,2118,"31,12,320,137",0.094152,5.0126,0.0,0.0,event_frames_full/E00255_00h52m02s600ms_stable_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00255_00h52m02s600ms_stable_change.jpg,,GE01351,CH17,CH17-E0040,event_frames/CH17-E0040_00h52m02s600ms_stable_change.jpg,
E00256,3123.4,00:52:03.400,00h52m03s400ms,abrupt_change,78085,2122,"31,12,320,137",0.09875,4.9221,0.098281,5.0937,event_frames_full/E00256_00h52m03s400ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00256_00h52m03s400ms_abrupt_change.jpg,,GE01352,CH17,CH17-E0041,event_frames/CH17-E0041_00h52m03s400ms_abrupt_change.jpg,
E00257,3123.8,00:52:03.800,00h52m03s800ms,abrupt_change,78095,2124,"27,12,320,122",0.125045,6.6273,0.151362,6.3675,event_frames_full/E00257_00h52m03s800ms_abrupt_change.jpg,event_crops/E00257_00h52m03s800ms_abrupt_change_DETAIL.jpg,"112,42,1920,763",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00257_00h52m03s800ms_abrupt_change.jpg,event_chunks_5fps/chunk_04/event_crops/E00257_00h52m03s800ms_abrupt_change_DETAIL.jpg,GE01353,CH17,CH17-E0042,event_frames/CH17-E0042_00h52m03s800ms_abrupt_change.jpg,detail_crops/CH17-E0042_00h52m03s800ms_DETAIL.jpg
E00258,3128.4,00:52:08.400,00h52m08s400ms,abrupt_change,78210,2147,"34,44,320,140",0.10067,4.0519,0.099799,4.0327,event_frames_full/E00258_00h52m08s400ms_abrupt_change.jpg,event_crops/E00258_00h52m08s400ms_abrupt_change_DETAIL.jpg,"154,234,1920,842",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00258_00h52m08s400ms_abrupt_change.jpg,event_chunks_5fps/chunk_04/event_crops/E00258_00h52m08s400ms_abrupt_change_DETAIL.jpg,GE01354,CH17,CH17-E0043,event_frames/CH17-E0043_00h52m08s400ms_abrupt_change.jpg,detail_crops/CH17-E0043_00h52m08s400ms_DETAIL.jpg
E00259,3129.0,00:52:09.000,00h52m09s000ms,abrupt_change,78225,2150,"27,13,297,140",0.23942,10.2792,0.238839,10.2604,event_frames_full/E00259_00h52m09s000ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00259_00h52m09s000ms_abrupt_change.jpg,,GE01355,CH17,CH17-E0044,event_frames/CH17-E0044_00h52m09s000ms_abrupt_change.jpg,
E00260,3129.4,00:52:09.400,00h52m09s400ms,abrupt_change,78235,2152,"28,13,297,140",0.246629,9.738,0.246629,9.738,event_frames_full/E00260_00h52m09s400ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00260_00h52m09s400ms_abrupt_change.jpg,,GE01356,CH17,CH17-E0045,event_frames/CH17-E0045_00h52m09s400ms_abrupt_change.jpg,
E00261,3129.8,00:52:09.800,00h52m09s800ms,abrupt_change,78245,2154,"34,12,296,140",0.16183,6.5548,0.159576,6.225,event_frames_full/E00261_00h52m09s800ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00261_00h52m09s800ms_abrupt_change.jpg,,GE01357,CH17,CH17-E0046,event_frames/CH17-E0046_00h52m09s800ms_abrupt_change.jpg,
E00262,3132.4,00:52:12.400,00h52m12s400ms,abrupt_change,78310,2167,"34,12,291,140",0.100424,5.2568,0.099531,5.0516,event_frames_full/E00262_00h52m12s400ms_abrupt_change.jpg,event_crops/E00262_00h52m12s400ms_abrupt_change_DETAIL.jpg,"154,42,1796,842",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00262_00h52m12s400ms_abrupt_change.jpg,event_chunks_5fps/chunk_04/event_crops/E00262_00h52m12s400ms_abrupt_change_DETAIL.jpg,GE01358,CH17,CH17-E0047,event_frames/CH17-E0047_00h52m12s400ms_abrupt_change.jpg,detail_crops/CH17-E0047_00h52m12s400ms_DETAIL.jpg
E00263,3134.8,00:52:14.800,00h52m14s800ms,abrupt_change,78370,2179,"35,18,291,140",0.092746,6.9273,0.093058,6.8276,event_frames_full/E00263_00h52m14s800ms_abrupt_change.jpg,event_crops/E00263_00h52m14s800ms_abrupt_change_DETAIL.jpg,"160,78,1796,842",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00263_00h52m14s800ms_abrupt_change.jpg,event_chunks_5fps/chunk_04/event_crops/E00263_00h52m14s800ms_abrupt_change_DETAIL.jpg,GE01359,CH17,CH17-E0048,event_frames/CH17-E0048_00h52m14s800ms_abrupt_change.jpg,detail_crops/CH17-E0048_00h52m14s800ms_DETAIL.jpg
