id,time_seconds,timestamp,time_slug,kind,source_frame,analysis_frame,analysis_bbox_xyxy,state_changed_area_ratio,state_mean_absdiff,motion_changed_area_ratio,motion_mean_absdiff,full_image,detail_crop,detail_bbox_xyxy,source_chunk,source_full_image,source_detail_crop,global_event_id,chapter_id,chapter_event_id,chapter_full_image,chapter_detail_crop
E00037,2736.2,00:45:36.200,00h45m36s200ms,abrupt_change,68405,186,"48,46,266,100",0.088728,6.0717,0.088393,6.0638,event_frames_full/E00037_00h45m36s200ms_abrupt_change.jpg,event_crops/E00037_00h45m36s200ms_abrupt_change_DETAIL.jpg,"238,246,1646,631",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00037_00h45m36s200ms_abrupt_change.jpg,event_chunks_5fps/chunk_04/event_crops/E00037_00h45m36s200ms_abrupt_change_DETAIL.jpg,GE01133,CH15,CH15-E0014,event_frames/CH15-E0014_00h45m36s200ms_abrupt_change.jpg,detail_crops/CH15-E0014_00h45m36s200ms_DETAIL.jpg
E00038,2737.2,00:45:37.200,00h45m37s200ms,abrupt_change,68430,191,"48,46,263,81",0.095893,6.5375,0.096406,6.5465,event_frames_full/E00038_00h45m37s200ms_abrupt_change.jpg,event_crops/E00038_00h45m37s200ms_abrupt_change_DETAIL.jpg,"238,246,1628,517",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00038_00h45m37s200ms_abrupt_change.jpg,event_chunks_5fps/chunk_04/event_crops/E00038_00h45m37s200ms_abrupt_change_DETAIL.jpg,GE01134,CH15,CH15-E0015,event_frames/CH15-E0015_00h45m37s200ms_abrupt_change.jpg,detail_crops/CH15-E0015_00h45m37s200ms_DETAIL.jpg
E00039,2737.6,00:45:37.600,00h45m37s600ms,abrupt_change,68440,193,"48,71,263,96",0.095804,7.5701,0.081518,6.4838,event_frames_full/E00039_00h45m37s600ms_abrupt_change.jpg,event_crops/E00039_00h45m37s600ms_abrupt_change_DETAIL.jpg,"238,397,1628,607",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00039_00h45m37s600ms_abrupt_change.jpg,event_chunks_5fps/chunk_04/event_crops/E00039_00h45m37s600ms_abrupt_change_DETAIL.jpg,GE01135,CH15,CH15-E0016,event_frames/CH15-E0016_00h45m37s600ms_abrupt_change.jpg,detail_crops/CH15-E0016_00h45m37s600ms_DETAIL.jpg
E00040,2738.2,00:45:38.200,00h45m38s200ms,stable_change,68455,196,"48,51,263,96",0.096027,7.457,0.0,0.0,event_frames_full/E00040_00h45m38s200ms_stable_change.jpg,event_crops/E00040_00h45m38s200ms_stable_change_DETAIL.jpg,"238,276,1628,607",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00040_00h45m38s200ms_stable_change.jpg,event_chunks_5fps/chunk_04/event_crops/E00040_00h45m38s200ms_stable_change_DETAIL.jpg,GE01136,CH15,CH15-E0017,event_frames/CH15-E0017_00h45m38s200ms_stable_change.jpg,detail_crops/CH15-E0017_00h45m38s200ms_DETAIL.jpg
E00041,2738.8,00:45:38.800,00h45m38s800ms,abrupt_change,68470,199,"39,18,278,123",0.305603,21.4658,0.305603,21.4706,event_frames_full/E00041_00h45m38s800ms_abrupt_change.jpg,event_crops/E00041_00h45m38s800ms_abrupt_change_DETAIL.jpg,"184,78,1718,769",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00041_00h45m38s800ms_abrupt_change.jpg,event_chunks_5fps/chunk_04/event_crops/E00041_00h45m38s800ms_abrupt_change_DETAIL.jpg,GE01137,CH15,CH15-E0018,event_frames/CH15-E0018_00h45m38s800ms_abrupt_change.jpg,detail_crops/CH15-E0018_00h45m38s800ms_DETAIL.jpg
E00042,2744.6,00:45:44.600,00h45m44s600ms,abrupt_change,68615,228,"39,25,278,111",0.401987,32.7079,0.401942,32.7069,event_frames_full/E00042_00h45m44s600ms_abrupt_change.jpg,event_crops/E00042_00h45m44s600ms_abrupt_change_DETAIL.jpg,"184,120,1718,697",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00042_00h45m44s600ms_abrupt_change.jpg,event_chunks_5fps/chunk_04/event_crops/E00042_00h45m44s600ms_abrupt_change_DETAIL.jpg,GE01138,CH15,CH15-E0019,event_frames/CH15-E0019_00h45m44s600ms_abrupt_change.jpg,detail_crops/CH15-E0019_00h45m44s600ms_DETAIL.jpg
E00043,2745.0,00:45:45.000,00h45m45s000ms,abrupt_change,68625,230,"0,0,320,140",0.959286,103.9868,0.959286,103.9868,event_frames_full/E00043_00h45m45s000ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00043_00h45m45s000ms_abrupt_change.jpg,,GE01139,CH15,CH15-E0020,event_frames/CH15-E0020_00h45m45s000ms_abrupt_change.jpg,
E00044,2746.8,00:45:46.800,00h45m46s800ms,abrupt_change,68670,239,"0,0,320,140",0.953527,24.4262,0.953594,24.422,event_frames_full/E00044_00h45m46s800ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00044_00h45m46s800ms_abrupt_change.jpg,,GE01140,CH15,CH15-E0021,event_frames/CH15-E0021_00h45m46s800ms_abrupt_change.jpg,
E00045,2747.2,00:45:47.200,00h45m47s200ms,abrupt_change,68680,241,"0,0,320,140",0.920513,67.1385,0.374688,30.3035,event_frames_full/E00045_00h45m47s200ms_abrupt_change.jpg,,,chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00045_00h45m47s200ms_abrupt_change.jpg,,GE01141,CH15,CH15-E0022,event_frames/CH15-E0022_00h45m47s200ms_abrupt_change.jpg,
E00046,2748.4,00:45:48.400,00h45m48s400ms,motion_progress,68710,247,"83,44,158,79",0.022299,1.9045,0.021741,1.5317,event_frames_full/E00046_00h45m48s400ms_motion_progress.jpg,event_crops/E00046_00h45m48s400ms_motion_progress_DETAIL.jpg,"448,234,998,505",chunk_04,event_chunks_5fps/chunk_04/event_frames_full/E00046_00h45m48s400ms_motion_progress.jpg,event_chunks_5fps/chunk_04/event_crops/E00046_00h45m48s400ms_motion_progress_DETAIL.jpg,GE01142,CH15,CH15-E0023,event_frames/CH15-E0023_00h45m48s400ms_motion_progress.jpg,detail_crops/CH15-E0023_00h45m48s400ms_DETAIL.jpg
