id,time_seconds,timestamp,time_slug,kind,source_frame,analysis_frame,analysis_bbox_xyxy,state_changed_area_ratio,state_mean_absdiff,motion_changed_area_ratio,motion_mean_absdiff,full_image,detail_crop,detail_bbox_xyxy,source_chunk,source_full_image,source_detail_crop,global_event_id
E00257,1677.2,00:27:57.200,00h27m57s200ms,abrupt_change,41930,3891,"25,16,320,140",0.130268,7.687,0.108371,6.941,event_frames_full/E00257_00h27m57s200ms_abrupt_change.jpg,,,chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00257_00h27m57s200ms_abrupt_change.jpg,,GE00656
E00258,1677.8,00:27:57.800,00h27m57s800ms,stable_change,41945,3894,"25,15,320,132",0.09067,6.2869,0.0,0.0127,event_frames_full/E00258_00h27m57s800ms_stable_change.jpg,,,chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00258_00h27m57s800ms_stable_change.jpg,,GE00657
E00259,1679.2,00:27:59.200,00h27m59s200ms,abrupt_change,41980,3901,"0,0,320,140",0.778371,13.687,0.776563,13.6016,event_frames_full/E00259_00h27m59s200ms_abrupt_change.jpg,,,chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00259_00h27m59s200ms_abrupt_change.jpg,,GE00658
E00260,1679.8,00:27:59.800,00h27m59s800ms,abrupt_change,41995,3904,"0,0,320,140",0.773683,41.8972,0.697924,57.0295,event_frames_full/E00260_00h27m59s800ms_abrupt_change.jpg,,,chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00260_00h27m59s800ms_abrupt_change.jpg,,GE00659
E00261,1680.4,00:28:00.400,00h28m00s400ms,stable_change,42010,3907,"40,4,274,19",0.019554,1.395,0.0,0.0124,event_frames_full/E00261_00h28m00s400ms_stable_change.jpg,event_crops/E00261_00h28m00s400ms_stable_change_DETAIL.jpg,"190,0,1694,144",chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00261_00h28m00s400ms_stable_change.jpg,event_chunks_5fps/chunk_02/event_crops/E00261_00h28m00s400ms_stable_change_DETAIL.jpg,GE00660
E00262,1681.2,00:28:01.200,00h28m01s200ms,abrupt_change,42030,3911,"53,70,155,124",0.043348,2.8374,0.04308,2.823,event_frames_full/E00262_00h28m01s200ms_abrupt_change.jpg,event_crops/E00262_00h28m01s200ms_abrupt_change_DETAIL.jpg,"268,391,980,775",chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00262_00h28m01s200ms_abrupt_change.jpg,event_chunks_5fps/chunk_02/event_crops/E00262_00h28m01s200ms_abrupt_change_DETAIL.jpg,GE00661
E00263,1684.2,00:28:04.200,00h28m04s200ms,abrupt_change,42105,3926,"53,70,153,120",0.044821,1.7954,0.044464,1.7475,event_frames_full/E00263_00h28m04s200ms_abrupt_change.jpg,event_crops/E00263_00h28m04s200ms_abrupt_change_DETAIL.jpg,"268,391,968,751",chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00263_00h28m04s200ms_abrupt_change.jpg,event_chunks_5fps/chunk_02/event_crops/E00263_00h28m04s200ms_abrupt_change_DETAIL.jpg,GE00662
E00264,1687.0,00:28:07.000,00h28m07s000ms,abrupt_change,42175,3940,"53,69,155,124",0.055179,3.7718,0.05442,3.7599,event_frames_full/E00264_00h28m07s000ms_abrupt_change.jpg,event_crops/E00264_00h28m07s000ms_abrupt_change_DETAIL.jpg,"268,384,980,775",chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00264_00h28m07s000ms_abrupt_change.jpg,event_chunks_5fps/chunk_02/event_crops/E00264_00h28m07s000ms_abrupt_change_DETAIL.jpg,GE00663
E00265,1688.4,00:28:08.400,00h28m08s400ms,abrupt_change,42210,3947,"85,72,258,123",0.032589,2.1755,0.032054,2.1553,event_frames_full/E00265_00h28m08s400ms_abrupt_change.jpg,event_crops/E00265_00h28m08s400ms_abrupt_change_DETAIL.jpg,"460,403,1598,769",chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00265_00h28m08s400ms_abrupt_change.jpg,event_chunks_5fps/chunk_02/event_crops/E00265_00h28m08s400ms_abrupt_change_DETAIL.jpg,GE00664
E00266,1691.0,00:28:11.000,00h28m11s000ms,settled,42275,3960,"158,76,259,123",0.010781,0.5129,0.0,0.0,event_frames_full/E00266_00h28m11s000ms_settled.jpg,event_crops/E00266_00h28m11s000ms_settled_DETAIL.jpg,"898,427,1604,769",chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00266_00h28m11s000ms_settled.jpg,event_chunks_5fps/chunk_02/event_crops/E00266_00h28m11s000ms_settled_DETAIL.jpg,GE00665
E00267,1692.6,00:28:12.600,00h28m12s600ms,motion_progress,42315,3968,"156,69,259,95",0.028125,1.9766,0.028772,1.9828,event_frames_full/E00267_00h28m12s600ms_motion_progress.jpg,event_crops/E00267_00h28m12s600ms_motion_progress_DETAIL.jpg,"886,384,1604,601",chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00267_00h28m12s600ms_motion_progress.jpg,event_chunks_5fps/chunk_02/event_crops/E00267_00h28m12s600ms_motion_progress_DETAIL.jpg,GE00666
E00268,1694.0,00:28:14.000,00h28m14s000ms,motion_progress,42350,3975,"53,89,186,140",0.024754,1.4599,0.024219,1.4396,event_frames_full/E00268_00h28m14s000ms_motion_progress.jpg,event_crops/E00268_00h28m14s000ms_motion_progress_DETAIL.jpg,"268,505,1166,842",chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00268_00h28m14s000ms_motion_progress.jpg,event_chunks_5fps/chunk_02/event_crops/E00268_00h28m14s000ms_motion_progress_DETAIL.jpg,GE00667
E00269,1695.2,00:28:15.200,00h28m15s200ms,motion_progress,42380,3981,"53,97,118,114",0.024598,1.6626,0.024598,1.6503,event_frames_full/E00269_00h28m15s200ms_motion_progress.jpg,event_crops/E00269_00h28m15s200ms_motion_progress_DETAIL.jpg,"268,553,758,715",chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00269_00h28m15s200ms_motion_progress.jpg,event_chunks_5fps/chunk_02/event_crops/E00269_00h28m15s200ms_motion_progress_DETAIL.jpg,GE00668
E00270,1696.6,00:28:16.600,00h28m16s600ms,abrupt_change,42415,3988,"53,85,121,140",0.032768,1.7473,0.032567,1.7448,event_frames_full/E00270_00h28m16s600ms_abrupt_change.jpg,event_crops/E00270_00h28m16s600ms_abrupt_change_DETAIL.jpg,"268,481,776,842",chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00270_00h28m16s600ms_abrupt_change.jpg,event_chunks_5fps/chunk_02/event_crops/E00270_00h28m16s600ms_abrupt_change_DETAIL.jpg,GE00669
E00271,1702.8,00:28:22.800,00h28m22s800ms,motion_progress,42570,4019,"126,85,258,140",0.024129,1.5258,0.022991,1.4505,event_frames_full/E00271_00h28m22s800ms_motion_progress.jpg,event_crops/E00271_00h28m22s800ms_motion_progress_DETAIL.jpg,"706,481,1598,842",chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00271_00h28m22s800ms_motion_progress.jpg,event_chunks_5fps/chunk_02/event_crops/E00271_00h28m22s800ms_motion_progress_DETAIL.jpg,GE00670
E00272,1704.4,00:28:24.400,00h28m24s400ms,motion_progress,42610,4027,"190,97,256,115",0.024732,1.5868,0.024732,1.5732,event_frames_full/E00272_00h28m24s400ms_motion_progress.jpg,event_crops/E00272_00h28m24s400ms_motion_progress_DETAIL.jpg,"1090,553,1586,721",chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00272_00h28m24s400ms_motion_progress.jpg,event_chunks_5fps/chunk_02/event_crops/E00272_00h28m24s400ms_motion_progress_DETAIL.jpg,GE00671
E00273,1705.4,00:28:25.400,00h28m25s400ms,motion_progress,42635,4032,"190,98,258,140",0.038817,2.5121,0.024821,1.8861,event_frames_full/E00273_00h28m25s400ms_motion_progress.jpg,event_crops/E00273_00h28m25s400ms_motion_progress_DETAIL.jpg,"1090,559,1598,842",chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00273_00h28m25s400ms_motion_progress.jpg,event_chunks_5fps/chunk_02/event_crops/E00273_00h28m25s400ms_motion_progress_DETAIL.jpg,GE00672
E00274,1706.2,00:28:26.200,00h28m26s200ms,stable_change,42655,4036,"190,94,258,140",0.020134,1.4029,0.000268,0.0172,event_frames_full/E00274_00h28m26s200ms_stable_change.jpg,event_crops/E00274_00h28m26s200ms_stable_change_DETAIL.jpg,"1090,535,1598,842",chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00274_00h28m26s200ms_stable_change.jpg,event_chunks_5fps/chunk_02/event_crops/E00274_00h28m26s200ms_stable_change_DETAIL.jpg,GE00673
E00275,1707.2,00:28:27.200,00h28m27s200ms,motion_progress,42680,4041,"53,51,121,86",0.024308,1.5721,0.024308,1.5567,event_frames_full/E00275_00h28m27s200ms_motion_progress.jpg,event_crops/E00275_00h28m27s200ms_motion_progress_DETAIL.jpg,"268,276,776,547",chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00275_00h28m27s200ms_motion_progress.jpg,event_chunks_5fps/chunk_02/event_crops/E00275_00h28m27s200ms_motion_progress_DETAIL.jpg,GE00674
E00276,1708.2,00:28:28.200,00h28m28s200ms,stable_change,42705,4046,"53,57,118,97",0.028772,1.8453,0.0,0.0136,event_frames_full/E00276_00h28m28s200ms_stable_change.jpg,event_crops/E00276_00h28m28s200ms_stable_change_DETAIL.jpg,"268,312,758,613",chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00276_00h28m28s200ms_stable_change.jpg,event_chunks_5fps/chunk_02/event_crops/E00276_00h28m28s200ms_stable_change_DETAIL.jpg,GE00675
E00277,1709.2,00:28:29.200,00h28m29s200ms,motion_progress,42730,4051,"53,87,118,102",0.020067,1.4514,0.020067,1.4462,event_frames_full/E00277_00h28m29s200ms_motion_progress.jpg,event_crops/E00277_00h28m29s200ms_motion_progress_DETAIL.jpg,"268,493,758,643",chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00277_00h28m29s200ms_motion_progress.jpg,event_chunks_5fps/chunk_02/event_crops/E00277_00h28m29s200ms_motion_progress_DETAIL.jpg,GE00676
E00278,1710.2,00:28:30.200,00h28m30s200ms,stable_change,42755,4056,"53,58,211,105",0.027879,1.4321,0.0,0.006,event_frames_full/E00278_00h28m30s200ms_stable_change.jpg,event_crops/E00278_00h28m30s200ms_stable_change_DETAIL.jpg,"268,318,1316,661",chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00278_00h28m30s200ms_stable_change.jpg,event_chunks_5fps/chunk_02/event_crops/E00278_00h28m30s200ms_stable_change_DETAIL.jpg,GE00677
E00279,1711.6,00:28:31.600,00h28m31s600ms,abrupt_change,42790,4063,"37,0,320,140",0.164107,12.3933,0.164107,12.3886,event_frames_full/E00279_00h28m31s600ms_abrupt_change.jpg,,,chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00279_00h28m31s600ms_abrupt_change.jpg,,GE00678
E00280,1712.2,00:28:32.200,00h28m32s200ms,stable_change,42805,4066,"38,0,320,140",0.082946,4.0452,0.0,0.1183,event_frames_full/E00280_00h28m32s200ms_stable_change.jpg,,,chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00280_00h28m32s200ms_stable_change.jpg,,GE00679
E00281,1717.2,00:28:37.200,00h28m37s200ms,abrupt_change,42930,4091,"49,2,320,138",0.101362,3.9454,0.104196,3.953,event_frames_full/E00281_00h28m37s200ms_abrupt_change.jpg,,,chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00281_00h28m37s200ms_abrupt_change.jpg,,GE00680
E00282,1722.4,00:28:42.400,00h28m42s400ms,abrupt_change,43060,4117,"53,56,258,103",0.077321,4.4227,0.077009,4.156,event_frames_full/E00282_00h28m42s400ms_abrupt_change.jpg,event_crops/E00282_00h28m42s400ms_abrupt_change_DETAIL.jpg,"268,306,1598,649",chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00282_00h28m42s400ms_abrupt_change.jpg,event_chunks_5fps/chunk_02/event_crops/E00282_00h28m42s400ms_abrupt_change_DETAIL.jpg,GE00681
E00283,1723.4,00:28:43.400,00h28m43s400ms,abrupt_change,43085,4122,"53,59,256,77",0.081339,6.4852,0.081317,6.4832,event_frames_full/E00283_00h28m43s400ms_abrupt_change.jpg,event_crops/E00283_00h28m43s400ms_abrupt_change_DETAIL.jpg,"268,324,1586,493",chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00283_00h28m43s400ms_abrupt_change.jpg,event_chunks_5fps/chunk_02/event_crops/E00283_00h28m43s400ms_abrupt_change_DETAIL.jpg,GE00682
E00284,1724.0,00:28:44.000,00h28m44s000ms,abrupt_change,43100,4125,"53,67,256,84",0.07683,6.3267,0.07683,6.3265,event_frames_full/E00284_00h28m44s000ms_abrupt_change.jpg,event_crops/E00284_00h28m44s000ms_abrupt_change_DETAIL.jpg,"268,372,1586,535",chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00284_00h28m44s000ms_abrupt_change.jpg,event_chunks_5fps/chunk_02/event_crops/E00284_00h28m44s000ms_abrupt_change_DETAIL.jpg,GE00683
E00285,1724.6,00:28:44.600,00h28m44s600ms,abrupt_change,43115,4128,"53,59,256,86",0.062835,4.5158,0.062835,4.5158,event_frames_full/E00285_00h28m44s600ms_abrupt_change.jpg,event_crops/E00285_00h28m44s600ms_abrupt_change_DETAIL.jpg,"268,324,1586,547",chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00285_00h28m44s600ms_abrupt_change.jpg,event_chunks_5fps/chunk_02/event_crops/E00285_00h28m44s600ms_abrupt_change_DETAIL.jpg,GE00684
E00286,1725.0,00:28:45.000,00h28m45s000ms,abrupt_change,43125,4130,"53,59,256,99",0.062902,4.5444,0.090223,7.3638,event_frames_full/E00286_00h28m45s000ms_abrupt_change.jpg,event_crops/E00286_00h28m45s000ms_abrupt_change_DETAIL.jpg,"268,324,1586,625",chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00286_00h28m45s000ms_abrupt_change.jpg,event_chunks_5fps/chunk_02/event_crops/E00286_00h28m45s000ms_abrupt_change_DETAIL.jpg,GE00685
E00287,1725.6,00:28:45.600,00h28m45s600ms,abrupt_change,43140,4133,"53,67,256,99",0.090201,7.2634,0.07683,6.3278,event_frames_full/E00287_00h28m45s600ms_abrupt_change.jpg,event_crops/E00287_00h28m45s600ms_abrupt_change_DETAIL.jpg,"268,372,1586,625",chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00287_00h28m45s600ms_abrupt_change.jpg,event_chunks_5fps/chunk_02/event_crops/E00287_00h28m45s600ms_abrupt_change_DETAIL.jpg,GE00686
E00288,1726.0,00:28:46.000,00h28m46s000ms,abrupt_change,43150,4135,"53,59,256,77",0.081317,6.4785,0.081317,6.4785,event_frames_full/E00288_00h28m46s000ms_abrupt_change.jpg,event_crops/E00288_00h28m46s000ms_abrupt_change_DETAIL.jpg,"268,324,1586,493",chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00288_00h28m46s000ms_abrupt_change.jpg,event_chunks_5fps/chunk_02/event_crops/E00288_00h28m46s000ms_abrupt_change_DETAIL.jpg,GE00687
E00289,1728.6,00:28:48.600,00h28m48s600ms,abrupt_change,43215,4148,"53,55,257,103",0.078817,4.2433,0.07817,4.2071,event_frames_full/E00289_00h28m48s600ms_abrupt_change.jpg,event_crops/E00289_00h28m48s600ms_abrupt_change_DETAIL.jpg,"268,300,1592,649",chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00289_00h28m48s600ms_abrupt_change.jpg,event_chunks_5fps/chunk_02/event_crops/E00289_00h28m48s600ms_abrupt_change_DETAIL.jpg,GE00688
E00290,1748.8,00:29:08.800,00h29m08s800ms,abrupt_change,43720,4249,"54,3,320,127",0.069464,3.2002,0.081964,3.6367,event_frames_full/E00290_00h29m08s800ms_abrupt_change.jpg,event_crops/E00290_00h29m08s800ms_abrupt_change_DETAIL.jpg,"274,0,1920,793",chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00290_00h29m08s800ms_abrupt_change.jpg,event_chunks_5fps/chunk_02/event_crops/E00290_00h29m08s800ms_abrupt_change_DETAIL.jpg,GE00689
E00291,1749.4,00:29:09.400,00h29m09s400ms,stable_change,43735,4252,"37,0,320,140",0.119129,7.9919,0.0,0.0095,event_frames_full/E00291_00h29m09s400ms_stable_change.jpg,,,chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00291_00h29m09s400ms_stable_change.jpg,,GE00690
E00292,1752.0,00:29:12.000,00h29m12s000ms,abrupt_change,43800,4265,"37,0,320,140",0.731496,61.6224,0.730804,61.3225,event_frames_full/E00292_00h29m12s000ms_abrupt_change.jpg,,,chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00292_00h29m12s000ms_abrupt_change.jpg,,GE00691
E00293,1752.4,00:29:12.400,00h29m12s400ms,abrupt_change,43810,4267,"0,0,320,140",0.956473,89.3082,0.956473,89.3082,event_frames_full/E00293_00h29m12s400ms_abrupt_change.jpg,,,chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00293_00h29m12s400ms_abrupt_change.jpg,,GE00692
E00294,1753.6,00:29:13.600,00h29m13s600ms,abrupt_change,43840,4273,"27,36,320,132",0.033371,2.6703,0.033348,2.6592,event_frames_full/E00294_00h29m13s600ms_abrupt_change.jpg,event_crops/E00294_00h29m13s600ms_abrupt_change_DETAIL.jpg,"112,186,1920,823",chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00294_00h29m13s600ms_abrupt_change.jpg,event_chunks_5fps/chunk_02/event_crops/E00294_00h29m13s600ms_abrupt_change_DETAIL.jpg,GE00693
E00295,1754.0,00:29:14.000,00h29m14s000ms,abrupt_change,43850,4275,"25,18,320,132",0.119955,7.3842,0.102076,6.1405,event_frames_full/E00295_00h29m14s000ms_abrupt_change.jpg,,,chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00295_00h29m14s000ms_abrupt_change.jpg,,GE00694
E00296,1755.0,00:29:15.000,00h29m15s000ms,stable_change,43875,4280,"0,45,108,85",0.01221,1.2073,0.003147,0.1115,event_frames_full/E00296_00h29m15s000ms_stable_change.jpg,event_crops/E00296_00h29m15s000ms_stable_change_DETAIL.jpg,"0,240,698,541",chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00296_00h29m15s000ms_stable_change.jpg,event_chunks_5fps/chunk_02/event_crops/E00296_00h29m15s000ms_stable_change_DETAIL.jpg,GE00695
E00297,1755.6,00:29:15.600,00h29m15s600ms,abrupt_change,43890,4283,"0,19,320,135",0.136228,7.9946,0.129286,7.4389,event_frames_full/E00297_00h29m15s600ms_abrupt_change.jpg,,,chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00297_00h29m15s600ms_abrupt_change.jpg,,GE00696
E00298,1758.4,00:29:18.400,00h29m18s400ms,settled,43960,4297,"0,45,52,88",0.01183,1.0894,0.000201,0.0442,event_frames_full/E00298_00h29m18s400ms_settled.jpg,event_crops/E00298_00h29m18s400ms_settled_DETAIL.jpg,"0,240,362,559",chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00298_00h29m18s400ms_settled.jpg,event_chunks_5fps/chunk_02/event_crops/E00298_00h29m18s400ms_settled_DETAIL.jpg,GE00697
E00299,1759.4,00:29:19.400,00h29m19s400ms,abrupt_change,43985,4302,"0,2,320,140",0.114308,7.3556,0.113214,7.1673,event_frames_full/E00299_00h29m19s400ms_abrupt_change.jpg,,,chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00299_00h29m19s400ms_abrupt_change.jpg,,GE00698
E00300,1760.0,00:29:20.000,00h29m20s000ms,stable_change,44000,4305,"2,2,281,121",0.057388,3.3117,0.000446,0.0511,event_frames_full/E00300_00h29m20s000ms_stable_change.jpg,event_crops/E00300_00h29m20s000ms_stable_change_DETAIL.jpg,"0,0,1736,757",chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00300_00h29m20s000ms_stable_change.jpg,event_chunks_5fps/chunk_02/event_crops/E00300_00h29m20s000ms_stable_change_DETAIL.jpg,GE00699
E00301,1760.4,00:29:20.400,00h29m20s400ms,abrupt_change,44010,4307,"28,42,306,79",0.026652,1.9944,0.051027,2.7099,event_frames_full/E00301_00h29m20s400ms_abrupt_change.jpg,event_crops/E00301_00h29m20s400ms_abrupt_change_DETAIL.jpg,"118,222,1886,505",chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00301_00h29m20s400ms_abrupt_change.jpg,event_chunks_5fps/chunk_02/event_crops/E00301_00h29m20s400ms_abrupt_change_DETAIL.jpg,GE00700
E00302,1761.2,00:29:21.200,00h29m21s200ms,abrupt_change,44030,4311,"4,2,320,140",0.142545,8.1377,0.142545,8.1378,event_frames_full/E00302_00h29m21s200ms_abrupt_change.jpg,,,chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00302_00h29m21s200ms_abrupt_change.jpg,,GE00701
E00303,1762.0,00:29:22.000,00h29m22s000ms,abrupt_change,44050,4315,"0,19,320,140",0.19625,9.2264,0.191808,8.9285,event_frames_full/E00303_00h29m22s000ms_abrupt_change.jpg,,,chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00303_00h29m22s000ms_abrupt_change.jpg,,GE00702
E00304,1762.8,00:29:22.800,00h29m22s800ms,stable_change,44070,4319,"28,24,320,140",0.264509,11.571,0.0,0.0064,event_frames_full/E00304_00h29m22s800ms_stable_change.jpg,event_crops/E00304_00h29m22s800ms_stable_change_DETAIL.jpg,"118,114,1920,842",chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00304_00h29m22s800ms_stable_change.jpg,event_chunks_5fps/chunk_02/event_crops/E00304_00h29m22s800ms_stable_change_DETAIL.jpg,GE00703
E00305,1764.4,00:29:24.400,00h29m24s400ms,settled,44110,4327,"36,61,63,81",0.00433,0.2979,0.0,0.0,event_frames_full/E00305_00h29m24s400ms_settled.jpg,event_crops/E00305_00h29m24s400ms_settled_DETAIL.jpg,"166,336,428,517",chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00305_00h29m24s400ms_settled.jpg,event_chunks_5fps/chunk_02/event_crops/E00305_00h29m24s400ms_settled_DETAIL.jpg,GE00704
E00306,1764.8,00:29:24.800,00h29m24s800ms,abrupt_change,44120,4329,"0,0,320,140",0.952634,25.426,0.952634,25.426,event_frames_full/E00306_00h29m24s800ms_abrupt_change.jpg,,,chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00306_00h29m24s800ms_abrupt_change.jpg,,GE00705
E00307,1765.2,00:29:25.200,00h29m25s200ms,abrupt_change,44130,4331,"0,0,320,140",0.94942,81.5453,0.163438,7.9935,event_frames_full/E00307_00h29m25s200ms_abrupt_change.jpg,,,chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00307_00h29m25s200ms_abrupt_change.jpg,,GE00706
E00308,1768.4,00:29:28.400,00h29m28s400ms,abrupt_change,44210,4347,"0,0,320,140",0.961451,67.2711,0.961451,66.8983,event_frames_full/E00308_00h29m28s400ms_abrupt_change.jpg,,,chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00308_00h29m28s400ms_abrupt_change.jpg,,GE00707
E00309,1769.0,00:29:29.000,00h29m29s000ms,abrupt_change,44225,4350,"0,0,320,140",0.962589,170.475,0.870246,104.7153,event_frames_full/E00309_00h29m29s000ms_abrupt_change.jpg,,,chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00309_00h29m29s000ms_abrupt_change.jpg,,GE00708
E00310,1769.6,00:29:29.600,00h29m29s600ms,abrupt_change,44240,4353,"0,0,320,140",0.958661,117.7322,0.958214,118.8495,event_frames_full/E00310_00h29m29s600ms_abrupt_change.jpg,,,chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00310_00h29m29s600ms_abrupt_change.jpg,,GE00709
E00311,1770.0,00:29:30.000,00h29m30s000ms,abrupt_change,44250,4355,"0,0,318,140",0.958214,118.9749,0.958214,119.0161,event_frames_full/E00311_00h29m30s000ms_abrupt_change.jpg,,,chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00311_00h29m30s000ms_abrupt_change.jpg,,GE00710
E00312,1770.8,00:29:30.800,00h29m30s800ms,abrupt_change,44270,4359,"27,12,320,140",0.104063,6.7377,0.104219,6.7679,event_frames_full/E00312_00h29m30s800ms_abrupt_change.jpg,,,chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00312_00h29m30s800ms_abrupt_change.jpg,,GE00711
E00313,1771.4,00:29:31.400,00h29m31s400ms,stable_change,44285,4362,"27,12,320,137",0.082187,5.3432,0.0,0.0044,event_frames_full/E00313_00h29m31s400ms_stable_change.jpg,,,chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00313_00h29m31s400ms_stable_change.jpg,,GE00712
E00314,1772.8,00:29:32.800,00h29m32s800ms,abrupt_change,44320,4369,"0,0,320,140",0.959286,118.6261,0.959286,118.4676,event_frames_full/E00314_00h29m32s800ms_abrupt_change.jpg,,,chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00314_00h29m32s800ms_abrupt_change.jpg,,GE00713
E00315,1773.2,00:29:33.200,00h29m33s200ms,abrupt_change,44330,4371,"72,4,320,140",0.521205,60.0341,0.521205,60.0341,event_frames_full/E00315_00h29m33s200ms_abrupt_change.jpg,event_crops/E00315_00h29m33s200ms_abrupt_change_DETAIL.jpg,"382,0,1920,842",chunk_02,event_chunks_5fps/chunk_02/event_frames_full/E00315_00h29m33s200ms_abrupt_change.jpg,event_chunks_5fps/chunk_02/event_crops/E00315_00h29m33s200ms_abrupt_change_DETAIL.jpg,GE00714
