chapter_event_id,timestamp,frame_path,detail_crop_path,screen_or_module,visible_change,controls_or_data,possible_functionality,classification,confidence,current_platform_status,platform_evidence,notes
CH09-E0001,00:21:01.600,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0001_00h21m01s600ms_settled.jpg,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/detail_crops/CH09-E0001_00h21m01s600ms_DETAIL.jpg,,,,,,,,,
CH09-E0002,00:21:02.800,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0002_00h21m02s800ms_settled.jpg,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/detail_crops/CH09-E0002_00h21m02s800ms_DETAIL.jpg,,,,,,,,,
CH09-E0003,00:21:03.800,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0003_00h21m03s800ms_motion_progress.jpg,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/detail_crops/CH09-E0003_00h21m03s800ms_DETAIL.jpg,,,,,,,,,
CH09-E0004,00:21:09.400,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0004_00h21m09s400ms_abrupt_change.jpg,,,,,,,,,,
CH09-E0005,00:21:09.800,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0005_00h21m09s800ms_abrupt_change.jpg,,,,,,,,,,
CH09-E0006,00:21:10.400,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0006_00h21m10s400ms_stable_change.jpg,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/detail_crops/CH09-E0006_00h21m10s400ms_DETAIL.jpg,,,,,,,,,
CH09-E0007,00:21:11.000,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0007_00h21m11s000ms_abrupt_change.jpg,,,,,,,,,,
CH09-E0008,00:21:11.600,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0008_00h21m11s600ms_stable_change.jpg,,,,,,,,,,
CH09-E0009,00:21:12.200,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0009_00h21m12s200ms_abrupt_change.jpg,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/detail_crops/CH09-E0009_00h21m12s200ms_DETAIL.jpg,,,,,,,,,
CH09-E0010,00:21:14.000,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0010_00h21m14s000ms_abrupt_change.jpg,,,,,,,,,,
